orgId,gene_key,tail_g,iqr_g,snr_tail,snr_iqr
ANA3,ANA3:7022496,0.6578289667626386,0.3040815329990089,3.302502884577823,1.526582425851772
ANA3,ANA3:7022497,0.5352820765392446,0.1665758338876174,2.6872799635646314,0.8362617028284633
ANA3,ANA3:7022499,4.961086370377702,1.6736903093998983,24.906172997279775,8.402437949616056
ANA3,ANA3:7022500,0.4178725068238349,0.23320561851205704,2.0978479648942385,1.1707636281600806
ANA3,ANA3:7022501,0.2255110501879261,0.11038207912031076,1.1321345385791217,0.5541518435931966
ANA3,ANA3:7022502,0.27549386644144047,0.11714269720390574,1.3830635842684633,0.5880922169283488
ANA3,ANA3:7022503,0.6737391092770675,0.3201487546453861,3.3823766727549023,1.607244799379416
ANA3,ANA3:7022505,1.0929495587437503,0.4635194907225955,5.486941519484171,2.327009804239523
ANA3,ANA3:7022506,2.4073952963242853,0.9108122478311775,12.085861693741366,4.5725564360205855
ANA3,ANA3:7022507,1.2508111722669097,0.387519933708623,6.279455167203269,1.9454687518585867
ANA3,ANA3:7022508,1.0057479359423775,0.40586959503090897,5.049162666025271,2.037589671595679
ANA3,ANA3:7022509,0.23580542373811128,0.08961804635720205,1.183815446629915,0.44991003978041627
ANA3,ANA3:7022510,0.8074067834538037,0.308143314664917,4.053429335145128,1.5469738138050892
ANA3,ANA3:7022511,0.7393000269438252,0.33238669792128217,3.7115125586000763,1.6686830227049168
ANA3,ANA3:7022512,0.7532234119894611,0.31053991812545256,3.781412215805186,1.5590054971779859
ANA3,ANA3:7022513,1.9434852730516965,0.7648772575487857,9.75689129649357,3.8399180897035317
ANA3,ANA3:7022514,2.023855699688502,0.6153507689985815,10.160375453035087,3.089249322123977
ANA3,ANA3:7022516,0.8275941094274575,0.2478063409698408,4.154775894248476,1.244063726620399
ANA3,ANA3:7022517,1.5582097203489127,0.46790597121107536,7.822690024664561,2.3490312797267463
ANA3,ANA3:7022518,1.4473719754414147,0.466574361073656,7.266250599264204,2.342346189008406
ANA3,ANA3:7022519,0.5413856340050416,0.22730732489453548,2.7179216913623283,1.1411523877463083
ANA3,ANA3:7022520,3.169498774565634,1.3768342455438904,15.911854561803969,6.912129591786282
ANA3,ANA3:7022521,1.4045670056359576,0.32913921179886296,7.051356541082974,1.652379647771922
ANA3,ANA3:7022522,0.9852052292886959,0.4070174582918077,4.94603198706674,2.043352296718247
ANA3,ANA3:7022523,1.1061589189647334,0.53404196616716,5.553256553387147,2.6810542296916475
ANA3,ANA3:7022524,0.7852871482709869,0.27792970294112845,3.9423819920088685,1.3952922295136978
ANA3,ANA3:7022525,0.8147834165004242,0.2653164420082319,4.09046229225984,1.33196979660257
ANA3,ANA3:7022526,0.6825406432606052,0.28831891851177727,3.426563068973345,1.4474492735542177
ANA3,ANA3:7022527,0.7258503877186078,0.3100086889876817,3.643991250506268,1.5563385642083207
ANA3,ANA3:7022528,0.577422369610953,0.25322093984850574,2.8988371409737668,1.2712466713052826
ANA3,ANA3:7022529,2.3938256042543427,1.2595926996199955,12.01773768359879,6.323541124009468
ANA3,ANA3:7022530,1.3695924852355708,0.379500584607547,6.875773737124935,1.9052091633076678
ANA3,ANA3:7022531,1.2676195238497012,0.640443572551822,6.363838239995495,3.2152228810636863
ANA3,ANA3:7022532,1.0233181507957871,0.526868155417137,5.137370525769724,2.6450395026236695
ANA3,ANA3:7022533,1.2856382166066616,0.5800241530451404,6.45429759616984,2.91189889065429
ANA3,ANA3:7022534,0.6045258980141883,0.2733502159112611,3.0349051544795005,1.3723018020771378
ANA3,ANA3:7022535,1.4522801085174994,0.7390844992271255,7.290890930506276,3.7104305434531755
ANA3,ANA3:7022536,0.8744060871416688,0.4021512680822294,4.389786359346706,2.0189225315117607
ANA3,ANA3:7022537,1.5868414075208481,0.5567426602833101,7.966429863214061,2.7950186666325267
ANA3,ANA3:7022538,0.6828624143160991,0.351344230751101,3.4281784582198416,1.763855643580923
ANA3,ANA3:7022540,1.1112114237086994,0.44574771034448,5.578621674618289,2.2377900238281394
ANA3,ANA3:7022541,1.351798968500165,0.40076298756801926,6.786444833542822,2.011952938145653
ANA3,ANA3:7022542,2.370015335670158,1.2047359557737665,11.898202843002121,6.048143469080589
ANA3,ANA3:7022543,0.5514824607025378,0.200465840613799,2.7686108537105034,1.0063999159910357
ANA3,ANA3:7022544,0.5204313992430478,0.1928157831536509,2.612725015262513,0.967994284579488
ANA3,ANA3:7022545,0.8233220210584038,0.3571717243631743,4.133328702235326,1.7931114462836262
ANA3,ANA3:7022546,0.9723986669456326,0.36128920447680696,4.881739121874696,1.8137824575031278
ANA3,ANA3:7022547,1.952193412599669,0.5061900371300029,9.800608824041824,2.5412290157930664
ANA3,ANA3:7022548,0.6613034546040419,0.2543818691677458,3.3199458776632973,1.2770748920424284
ANA3,ANA3:7022549,0.4582858026665564,0.19921969682852467,2.3007350872912706,1.0001438925360027
ANA3,ANA3:7022550,0.9637585996282372,0.4418739762726292,4.838363337772229,2.2183426923897978
ANA3,ANA3:7022551,0.7595128582250155,0.3931289385926353,3.812987162158697,1.973627674230495
ANA3,ANA3:7022552,1.2747009943127003,0.4858338074965201,6.399389390541813,2.4390345085877274
ANA3,ANA3:7022553,1.7594793833591567,0.6353857714446389,8.833125375270177,3.1898311704670927
ANA3,ANA3:7022554,0.8103864730561838,0.31313874802396,4.068388289530239,1.5720524192048246
ANA3,ANA3:7022555,0.4903764038842918,0.18587754303580653,2.4618397337025737,0.9331621942326025
ANA3,ANA3:7022556,0.5672199664062456,0.23293323834282037,2.8476179522247715,1.1693961962894033
ANA3,ANA3:7022557,0.7526465779279361,0.2824832621110772,3.7785163321509834,1.4181524911526138
ANA3,ANA3:7022558,1.1418325079565574,0.439963511896323,5.732348895775974,2.2087515761081837
ANA3,ANA3:7022559,0.4349254551554851,0.1940804132839507,2.1834589882776947,0.9743431151483098
ANA3,ANA3:7022560,0.9343917180366486,0.437540918493261,4.69093259807014,2.196589415263938
ANA3,ANA3:7022561,0.31208833543560976,0.14423430795142522,1.5667790263043941,0.7241004001524022
ANA3,ANA3:7022562,0.9950867403156407,0.358978692963573,4.9956401988046215,1.802182982072824
ANA3,ANA3:7022563,0.5860928299541137,0.2521183008416872,2.942365507373962,1.265711085788903
ANA3,ANA3:7022564,0.7481723678565975,0.2778484613545867,3.756054427289116,1.3948843718676258
ANA3,ANA3:7022565,1.0565072365693169,0.4276620005955303,5.303989901080893,2.1469942218289013
ANA3,ANA3:7022566,1.239704569597004,0.4481264401392186,6.223696620212348,2.2497319759246177
ANA3,ANA3:7022568,0.3227143775134643,0.1456749258858026,1.6201250119432757,0.7313327433969837
ANA3,ANA3:7022569,0.5886755817822387,0.23221401905791172,2.9553317125632947,1.1657854952058924
ANA3,ANA3:7022570,0.5278294061160234,0.2297057085238593,2.6498652755316296,1.1531930081117294
ANA3,ANA3:7022571,0.6816288560744928,0.3149374548750412,3.421985618048561,1.5810824784821458
ANA3,ANA3:7022572,1.8926007956106248,0.5018568072940441,9.501435635493452,2.5194748748904265
ANA3,ANA3:7022573,0.40676696046790384,0.1664739491139793,2.0420947209229845,0.8357502100608368
ANA3,ANA3:7022574,0.9045893145831196,0.2379649095621511,4.5413154052350535,1.1946567268462507
ANA3,ANA3:7022575,0.696476384410246,0.240607834316622,3.496524757604829,1.2079250185548334
ANA3,ANA3:7022576,0.6748469814190676,0.29850402002845067,3.3879385302126312,1.498581602530343
ANA3,ANA3:7022578,2.3867519250184994,0.98657399587405,11.982225647398991,4.952903614533515
ANA3,ANA3:7022583,0.6765687623902332,0.2268253841771929,3.3965823980129026,1.138732897742619
ANA3,ANA3:7022584,0.9197762325867909,0.3799387368092325,4.6175583848681905,1.9074088215517728
ANA3,ANA3:7022585,0.8996285164805276,0.3598664559569994,4.5164106794303445,1.8066398241925021
ANA3,ANA3:7022586,0.9577519425695349,0.43270855669422653,4.808208079695563,2.172329479038914
ANA3,ANA3:7022587,1.704208255112957,0.6152279319415934,8.5556473837411,3.088632642476936
ANA3,ANA3:7022589,0.697315354693223,0.3254618134976405,3.5007366453744457,1.6339179820333396
ANA3,ANA3:7022590,0.7973238797591483,0.3939233168515727,4.002810070535373,1.9776156963823583
ANA3,ANA3:7022591,1.3018705423084143,0.38738361188697606,6.535788842621424,1.944784374563018
ANA3,ANA3:7022592,0.6429265922694224,0.2194817057690378,3.2276884005135127,1.1018653830059277
ANA3,ANA3:7022593,0.579109815711467,0.21063703146776486,2.9073086372077235,1.0574624091799898
ANA3,ANA3:7022594,0.4432947892224516,0.15318963357219167,2.2254756085462963,0.7690588774910663
ANA3,ANA3:7022595,0.9601943462484972,0.28934711008328196,4.820469694192066,1.452611110144515
ANA3,ANA3:7022596,1.0278369086678847,0.2758731306489618,5.160056074234931,1.3849676067464036
ANA3,ANA3:7022597,0.7744288529333105,0.30734570332902544,3.8878700238741284,1.5429695606167306
ANA3,ANA3:7022598,0.898524819466086,0.39123952780214055,4.510869782391664,1.9641422533976771
ANA3,ANA3:7022599,0.32946341476501045,0.14915362096155088,1.654007245954714,0.748796858087407
ANA3,ANA3:7022600,0.6811408168257037,0.1930492799161698,3.4195355115492307,0.9691665098397303
ANA3,ANA3:7022602,1.1976531239359662,0.3531299017863965,6.012585484015825,1.7728202590705573
ANA3,ANA3:7022603,0.6817539374847438,0.26614114865542843,3.4226135650363534,1.3361100765520844
ANA3,ANA3:7022604,0.41811310563852394,0.17085000117960297,2.0990558446315,0.8577193316714385
ANA3,ANA3:7022605,0.5577645447290112,0.23127204609713378,2.8001488395196237,1.161056502447375
ANA3,ANA3:7022606,0.4931785052762033,0.20265907174465375,2.4759071408816897,1.0174106079826628
ANA3,ANA3:7022607,0.46947668192478276,0.15059266924700349,2.356916728566715,0.7560213212136543
ANA3,ANA3:7022608,0.4268120048015478,0.1790162144510908,2.142726982617286,0.8987162233375019
ANA3,ANA3:7022609,0.75069380902253,0.270579492697165,3.768712834176799,1.3583919229607615
ANA3,ANA3:7022610,1.8077595077010573,0.5601553830373021,9.07550638608455,2.8121515800625754
ANA3,ANA3:7022611,1.1741403586457624,0.4154530661335175,5.894544201070439,2.0857016316335426
ANA3,ANA3:7022612,0.49044148480444716,0.21655231986733797,2.462166459853904,1.087158968604605
ANA3,ANA3:7022613,0.751078471769415,0.27126065542832334,3.7706439589757403,1.3618115684889722
ANA3,ANA3:7022614,0.7152932517460886,0.34599524035470147,3.5909911946198494,1.7370020735707374
ANA3,ANA3:7022615,0.7947063314817907,0.371097894095069,3.989669176513881,1.8630250834666136
ANA3,ANA3:7022616,1.1242325998536027,0.4955976377207484,5.6439919668247365,2.488051926654203
ANA3,ANA3:7022618,0.8609361317606468,0.238076435171513,4.322163057928587,1.1952166195618825
ANA3,ANA3:7022619,0.6173491670072533,0.32454749587787723,3.0992818921712524,1.6293278275566396
ANA3,ANA3:7022620,0.48663547618965997,0.18918881396056475,2.4430591309521077,0.9497857884085313
ANA3,ANA3:7022621,0.6733701860204633,0.295241763245338,3.3805245650176596,1.4822040743568983
ANA3,ANA3:7022622,1.45651569892013,0.40289095309561385,7.312154891549853,2.0226359768202014
ANA3,ANA3:7022623,0.6289539431085693,0.2389726600523956,3.15754142236203,1.1997159429481892
ANA3,ANA3:7022625,0.6315260962123791,0.2557136291372597,3.170454418709259,1.2837607349637723
ANA3,ANA3:7022626,0.6161536495464472,0.2674415418651714,3.0932800283702324,1.3426384487327687
ANA3,ANA3:7022627,0.30130724745336634,0.14650070037547008,1.512654662740007,0.7354783842427473
ANA3,ANA3:7022628,0.7512186931297348,0.287318500509923,3.7713479131497474,1.4424268687896988
ANA3,ANA3:7022629,0.7726562851267624,0.25951818187794495,3.878971190605895,1.3028607549316906
ANA3,ANA3:7022630,3.2481080501113704,0.9463512064029571,16.306497200485524,4.750972892467908
ANA3,ANA3:7022631,2.907536698131579,1.1608053137624132,14.596724707715888,5.827598191669297
ANA3,ANA3:7022632,0.7254609106853137,0.3071586220683129,3.642035956515095,1.5420303553911017
ANA3,ANA3:7022633,0.9275269472562815,0.3592867224818995,4.656469346298638,1.8037293845941582
ANA3,ANA3:7022634,1.7131648913911957,0.6903284750832805,8.600612440981685,3.465660369880547
ANA3,ANA3:7022635,0.4037348461539354,0.16413096799960525,2.0268725784297312,0.8239877272884361
ANA3,ANA3:7022636,1.0525665874288155,0.43859600130738047,5.284206635504036,2.2018862541280666
ANA3,ANA3:7022638,0.9231524495601344,0.4145184375322647,4.634508028098861,2.081009509809178
ANA3,ANA3:7022639,0.642212074385544,0.1877322087538909,3.2241013019030578,0.9424731841606445
ANA3,ANA3:7022641,0.9545735875514001,0.3903375586299607,4.792251764078665,1.9596140919097704
ANA3,ANA3:7022642,0.5187950871952239,0.23417518488583136,2.6045102276337437,1.1756311483027968
ANA3,ANA3:7022643,0.5981731580418723,0.3100866449273339,3.003012454182652,1.5567299269007213
ANA3,ANA3:7022644,0.6148089312604472,0.1980766279000101,3.086529130731421,0.9944053364303506
ANA3,ANA3:7022645,0.871360047774754,0.3224540092024938,4.374494308822875,1.6188178832799325
ANA3,ANA3:7022646,0.49735328424724484,0.2193960077936663,2.496865809914144,1.1014351529230846
ANA3,ANA3:7022647,0.764755268676384,0.356607879550195,3.8393056682028863,1.7902807726353036
ANA3,ANA3:7022648,0.6209864192087502,0.16507847628515465,3.117542012193779,0.8287445090725946
ANA3,ANA3:7022649,0.9795880255934735,0.442335961251474,4.91783190415153,2.2206619984744402
ANA3,ANA3:7022650,0.4835644905951414,0.21867431156128853,2.4276418427254947,1.0978120168046708
ANA3,ANA3:7022651,0.4635700311305678,0.1904595835563224,2.3272635325664126,0.9561654409742684
ANA3,ANA3:7022652,0.4187592899091447,0.19391063827540228,2.1022998875750574,0.9734907926088819
