protocol,max_cosine
largest_by_rows,0.5708137154579163
largest_by_rows,0.5685750842094421
largest_by_rows,0.5936238169670105
largest_by_rows,0.5650179982185364
largest_by_rows,0.5355238914489746
largest_by_rows,0.39180320501327515
largest_by_rows,0.41114044189453125
largest_by_rows,0.5067411065101624
largest_by_rows,0.359694242477417
largest_by_rows,0.4034491181373596
largest_by_rows,0.40869390964508057
largest_by_rows,0.4689676761627197
largest_by_rows,0.4153156280517578
largest_by_rows,0.8821859359741211
largest_by_rows,0.3506513237953186
largest_by_rows,0.4445764422416687
largest_by_rows,0.4427112936973572
largest_by_rows,0.4373631179332733
largest_by_rows,0.5723052620887756
largest_by_rows,0.4488907754421234
largest_by_rows,0.546772301197052
largest_by_rows,0.47226637601852417
largest_by_rows,0.4011800289154053
largest_by_rows,0.49896514415740967
largest_by_rows,0.5105975270271301
largest_by_rows,0.44285959005355835
largest_by_rows,0.5149094462394714
largest_by_rows,0.35831281542778015
largest_by_rows,0.4155295193195343
largest_by_rows,0.49724364280700684
largest_by_rows,0.5710656046867371
largest_by_rows,0.43063977360725403
largest_by_rows,0.4183499217033386
largest_by_rows,0.41748425364494324
largest_by_rows,0.38640862703323364
largest_by_rows,0.46369853615760803
largest_by_rows,0.42512038350105286
largest_by_rows,0.42513397336006165
largest_by_rows,0.5549992322921753
largest_by_rows,0.4606202244758606
largest_by_rows,0.47648417949676514
largest_by_rows,0.518706738948822
largest_by_rows,0.36608344316482544
largest_by_rows,0.5228054523468018
largest_by_rows,0.6621319055557251
largest_by_rows,0.5401082038879395
largest_by_rows,0.43032264709472656
largest_by_rows,0.4342268705368042
largest_by_rows,0.42866235971450806
largest_by_rows,0.6826857924461365
largest_by_rows,0.41938939690589905
largest_by_rows,0.4645172655582428
largest_by_rows,0.5593181252479553
largest_by_rows,0.4095512628555298
largest_by_rows,0.3809086084365845
largest_by_rows,0.4772838354110718
largest_by_rows,0.5331386923789978
largest_by_rows,0.49871766567230225
largest_by_rows,0.6403684616088867
largest_by_rows,0.4564688503742218
largest_by_rows,0.531099796295166
largest_by_rows,0.648823082447052
largest_by_rows,0.5547055602073669
largest_by_rows,0.504364013671875
largest_by_rows,0.5928206443786621
largest_by_rows,0.6498937010765076
largest_by_rows,0.6031453609466553
largest_by_rows,0.5181981325149536
largest_by_rows,0.4558342397212982
largest_by_rows,0.5277735590934753
largest_by_rows,0.5263874530792236
largest_by_rows,0.527909517288208
largest_by_rows,0.6593496799468994
largest_by_rows,0.644237220287323
largest_by_rows,0.3450867831707001
largest_by_rows,0.4137129485607147
largest_by_rows,0.813647449016571
largest_by_rows,0.35933130979537964
largest_by_rows,0.3875446021556854
largest_by_rows,0.39536798000335693
largest_by_rows,0.3791663348674774
largest_by_rows,0.39556217193603516
largest_by_rows,0.6485675573348999
largest_by_rows,0.6023198962211609
largest_by_rows,0.42703092098236084
largest_by_rows,0.49474480748176575
largest_by_rows,0.41999581456184387
largest_by_rows,0.5362969636917114
largest_by_rows,0.40901944041252136
largest_by_rows,0.4285990297794342
largest_by_rows,0.5159561038017273
largest_by_rows,0.5698233246803284
largest_by_rows,0.49428653717041016
largest_by_rows,0.5146352052688599
largest_by_rows,0.41642820835113525
largest_by_rows,0.4204710125923157
largest_by_rows,0.48318198323249817
largest_by_rows,0.4323725998401642
largest_by_rows,0.6409814357757568
largest_by_rows,0.5597832798957825
largest_by_rows,0.48556408286094666
largest_by_rows,0.5009423494338989
largest_by_rows,0.4385206401348114
largest_by_rows,0.44011446833610535
largest_by_rows,0.4984962046146393
largest_by_rows,0.47241270542144775
largest_by_rows,0.3722742795944214
largest_by_rows,0.4723055362701416
largest_by_rows,0.5542457699775696
largest_by_rows,0.487929105758667
largest_by_rows,0.6489043235778809
largest_by_rows,0.5733162760734558
largest_by_rows,0.42957979440689087
largest_by_rows,0.4686839282512665
largest_by_rows,0.555127739906311
largest_by_rows,0.5534498691558838
largest_by_rows,0.5788096785545349
largest_by_rows,0.43737101554870605
largest_by_rows,0.4359697699546814
largest_by_rows,0.4276624619960785
largest_by_rows,0.46522414684295654
largest_by_rows,0.5343651175498962
largest_by_rows,0.4433257281780243
largest_by_rows,0.5475201606750488
largest_by_rows,0.5169987082481384
largest_by_rows,0.39616528153419495
largest_by_rows,0.3790057599544525
largest_by_rows,0.3786267042160034
largest_by_rows,0.4911855459213257
largest_by_rows,0.46291521191596985
largest_by_rows,0.4483894109725952
largest_by_rows,0.46966832876205444
largest_by_rows,0.4672304391860962
largest_by_rows,0.4490962624549866
largest_by_rows,0.5288271903991699
largest_by_rows,0.394270658493042
largest_by_rows,0.3797934055328369
largest_by_rows,0.5151116251945496
largest_by_rows,0.5521218180656433
largest_by_rows,0.46321383118629456
largest_by_rows,0.5279545187950134
largest_by_rows,0.5434504151344299
largest_by_rows,0.5649129152297974
largest_by_rows,0.4648993909358978
largest_by_rows,0.47278639674186707
largest_by_rows,0.5486618280410767
largest_by_rows,0.6509224772453308
largest_by_rows,0.5517923831939697
largest_by_rows,0.5126389265060425
largest_by_rows,0.6216812133789062
largest_by_rows,0.8097746968269348
largest_by_rows,0.542337954044342
largest_by_rows,0.5294989347457886
largest_by_rows,0.4867163300514221
largest_by_rows,0.6249033808708191
largest_by_rows,0.6686968803405762
largest_by_rows,0.6315902471542358
largest_by_rows,0.6694164276123047
largest_by_rows,0.5599827170372009
largest_by_rows,0.6161795854568481
largest_by_rows,0.5279273986816406
largest_by_rows,0.5517079830169678
largest_by_rows,0.6468854546546936
largest_by_rows,0.48369237780570984
largest_by_rows,0.5641492009162903
largest_by_rows,0.41747531294822693
largest_by_rows,0.47237512469291687
largest_by_rows,0.4492080509662628
largest_by_rows,0.43178194761276245
largest_by_rows,0.39965498447418213
largest_by_rows,0.6479708552360535
largest_by_rows,0.39341574907302856
largest_by_rows,0.45730429887771606
largest_by_rows,0.5261458158493042
largest_by_rows,0.47079095244407654
largest_by_rows,0.4405730068683624
largest_by_rows,0.415508508682251
largest_by_rows,0.5833839774131775
largest_by_rows,0.48958107829093933
largest_by_rows,0.42673903703689575
largest_by_rows,0.577233076095581
largest_by_rows,0.47019338607788086
largest_by_rows,0.5394328832626343
largest_by_rows,0.5047099590301514
largest_by_rows,0.45851537585258484
largest_by_rows,0.4437585473060608
largest_by_rows,0.5067518353462219
largest_by_rows,0.3727438747882843
largest_by_rows,0.8406135439872742
largest_by_rows,0.4466187357902527
largest_by_rows,0.36709651350975037
largest_by_rows,0.5334243774414062
largest_by_rows,0.48459044098854065
largest_by_rows,0.4876093864440918
largest_by_rows,0.847862958908081
largest_by_rows,0.7769938111305237
largest_by_rows,0.4482261538505554
largest_by_rows,0.4321930408477783
largest_by_rows,0.6815222501754761
largest_by_rows,0.505088210105896
largest_by_rows,0.46428391337394714
largest_by_rows,0.5551853775978088
largest_by_rows,0.4902604818344116
largest_by_rows,0.5018635988235474
largest_by_rows,0.4998883903026581
largest_by_rows,0.4542807340621948
largest_by_rows,0.42752689123153687
largest_by_rows,0.5630884170532227
largest_by_rows,0.4857635498046875
largest_by_rows,0.38225409388542175
largest_by_rows,0.4073510468006134
